left_elbow_angle,right_elbow_angle,left_wrist_angle,right_wrist_angle,left_shoulder_angle,right_shoulder_angle,hip_angle,waist_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
153.1960418747278,103.61540593232378,174.4069128056175,153.05964233921168,12.476486915697363,29.74668062080525,147.60689432095174,9.71594872647917,117.93941719510156,114.12205703383988,144.19653677366264,140.9910607335942
150.0609968692277,105.4768704542308,175.71227647763476,156.43682546573928,12.094586331689023,30.974542209511192,148.7101932065066,9.249354808563476,119.97634407042194,115.34607438620162,146.78210268057268,141.5333599613429
147.491032961524,106.73769289216835,178.8523287281622,159.0253324613685,11.884067981041147,31.494539300756593,149.87313633339093,9.08369185831898,122.3704984305882,118.74141499780083,146.83864652542957,141.07515156439595
144.160325939702,106.82380718041583,175.13730158431255,161.1986131441898,11.641785347538619,32.012667752818466,149.9723019278574,8.881106862181978,126.15983753260566,122.02175376601858,144.84320176202453,140.41295866609906
143.99113198079496,107.06443422107617,173.9519518222504,161.61506693450278,10.82439228481427,31.694319395538983,150.2263268062169,8.654820987997274,128.9266097167553,124.5555798543039,141.972572787209,140.1114622232734
143.12832891350467,107.79847820002749,173.2510742597036,160.8506030738973,10.551722360649187,31.002162608155036,152.356710001424,8.65158237569648,134.51564319204698,128.471221889164,142.12463198610968,138.62866418936105
144.79015945654385,108.71316807265758,175.66034251390514,160.70158227447436,10.420274928469833,30.697436218232443,154.97899912316848,8.497776169848326,139.77061268858762,132.5709684180063,138.6076269183321,137.11850599366335
148.71553653681806,110.08438674374884,176.57819039991298,159.57685606484438,8.324759092890776,30.144051682759557,156.7313685387908,8.488734991206046,143.76824139950247,134.97402355585737,139.1834993988974,136.61168893364174
149.69687562909482,111.30819418193686,176.3971856200355,158.7088875767631,7.536297783839001,29.905297465320093,159.1451000955927,7.65866804925701,148.99319175603037,138.25825319526396,136.79666080655994,138.2430043020286
149.49655823123408,112.42786160234421,173.96746362707185,158.15647222148303,7.254109569532687,30.022493823531832,161.3134739534312,7.104936712101064,151.45153833448563,141.26336848388488,136.98847917671762,139.049198558589
142.38816257434743,113.99944344160369,168.60381170996558,158.23536045196272,9.34871470928497,29.632792074846478,162.60182514849203,7.026320178563298,153.4391410115884,145.26184080373804,139.07103750164725,138.56299096130365
139.623717339751,114.4298511791545,166.1867121535588,157.9970198789408,10.530669634083145,29.563665076266904,163.97335064093463,6.894073469356268,155.58850249155057,147.31001175520305,137.07170135480803,140.29186655618975
141.50205358427795,114.99035101074146,168.65193738117517,157.61579418485942,10.865091530908593,29.414382266416354,165.23922377023382,6.626246678131295,157.70646271312367,149.5983933360112,141.62932695200817,140.79423121419552
142.41532298565693,114.65700044362106,167.80617531428737,156.61794959773886,11.016514834902642,29.475258237127406,166.0306342567451,6.370004154371159,158.92805028301382,151.9576464657158,146.70285078426963,141.3068894041317
144.086662566901,114.44247637046654,167.17897009211748,155.828438395802,10.583855633526271,29.640985222304796,166.77618679047893,6.117793516604949,159.76716381488686,154.4114782945127,157.38320444953717,141.22081732869992
144.33022229896346,114.02775719397111,167.0182809706623,155.3376223409944,10.405854007216417,29.918871447338034,166.8935743863381,6.00970906057336,159.39519120935884,155.51376171256433,158.00963607564452,141.52642226022977
141.26350687789733,114.00075964190665,164.76439296178972,155.6527638705849,11.35487853312257,30.359748379756986,166.57137571708554,6.014443752371555,160.05925401748743,155.1234731890534,158.40103543226638,142.2019303019736
