left_elbow_angle,right_elbow_angle,left_wrist_angle,right_wrist_angle,left_shoulder_angle,right_shoulder_angle,hip_angle,waist_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
155.28606928493917,179.22641331297805,151.23152161171237,135.8579544649155,142.3528873296004,173.99578766757162,178.00004532157737,16.808163451122173,105.93960744786446,149.8030457573976,136.78801917273873,104.32619568556183
155.68308128516236,177.3640823376035,149.7254189082009,146.4887421504546,142.2291064472528,178.66381798592883,177.9444582248305,16.67399784266583,105.59858195602644,170.77073741557368,151.06835122035093,137.92083978402036
155.71389881587504,170.3495498176536,148.00910834770232,152.04964945052336,142.4143987642581,176.3841422020944,176.07464863417516,16.72879037013425,105.8574854842144,179.35654061727615,159.25027392223416,138.36066142288587
157.92858009104427,170.23726306117067,147.21322800205172,154.3673957051874,144.87857260802804,176.60463984091223,174.47330712505624,16.726340714454867,104.83796842439656,174.91818956002115,167.84263220132578,127.34079348574194
160.10398699309377,170.87240211615853,147.64897476690555,155.8528953881643,147.81448047594816,176.9581533630658,174.39182060786035,16.399085090944816,104.320184707851,175.16217608835302,170.3740766470633,122.33794759443666
162.39292377285742,170.43708601795058,148.6050238598191,156.3689621005444,149.62277533374981,176.10464911829445,174.7330057203253,16.19139041481235,103.0151326143651,178.40089098407125,170.07705648250078,131.21183259890068
163.04004145653727,171.7166836646331,150.7641496932052,156.91092467593953,150.5464585359554,176.3603876509533,175.0027970675373,15.918061184291819,105.0407653810217,179.63554549011312,164.79290187013098,123.84705922682338
163.61030024271042,172.22117106644546,151.8524673017347,156.16805090879,151.15224874264354,175.5620317420523,175.69977124142434,15.488583099991272,106.14135215743454,176.99368386880226,163.87867283955688,124.4634776646143
165.74481835811662,171.66455028835955,154.20889693948277,155.35070349873905,152.33305880851614,175.55340993506704,174.65870860993573,15.136595933056874,108.29502839198958,175.5120140088894,158.58463072978333,127.92661691653537
168.7584270149731,171.73003932496312,156.18544067375763,155.5422511890491,154.11056450256368,175.877878093828,174.4283510050415,14.929828279820768,108.84709611892737,175.27563387351745,152.2935859001661,123.2968336362593
170.17158442240859,172.4727920876354,156.8825224132976,154.02842203688925,154.9202363119453,176.34570906456824,174.3753323002096,14.958703493268638,110.52890742872853,174.51249489718847,152.8525676292305,122.90238966342487
171.8248121159188,177.68458038946352,156.65167832872143,155.91649920030005,156.1103567009183,176.95129810719746,173.42448917547713,14.778646607223802,115.89234917055103,173.78945420684124,153.5390020890507,121.32889112684116
176.8700073949027,167.1261623420115,179.6849484590131,172.07656174401822,160.05103875409705,173.973185210931,177.16046535789883,12.92221548086965,114.88948906980451,161.33072717700836,149.6439072609151,117.31699758983484
178.8012823843893,169.35272495680852,176.0758144227744,170.28685175668525,158.37269246004172,172.78421541443157,177.53240800368292,12.6641363912203,114.0442713585608,157.7844449033891,146.04544130900814,110.38839953495904
170.4865211196321,176.42730848671533,156.3646921677085,173.70352431656175,168.77996228844458,163.87199643719805,176.5812658162091,5.4578539503357595,124.38601034986401,126.45481288867607,159.10178134125306,126.6226644596006
164.90997302425055,173.6528175293245,176.97149463370747,160.86185582706884,163.0346760487394,165.66306296212164,173.75039164582324,2.3347398739734717,115.77606298498326,136.26359528985535,151.64040541472463,125.0080724023652
179.30033301681559,171.21325811663914,165.74018207677656,156.10524240618977,153.31673312943073,168.04733466149554,170.71435395695408,4.027829417912666,106.39857276536621,134.36319272291968,151.7511521214568,115.87847371297478
170.15367612027111,177.22463931105938,161.99418594949847,153.64821186726496,147.94346834657986,164.40913175268668,171.0925710130709,6.985437884752574,103.2036543292746,143.80856291420426,152.4580329239449,128.40116296242778
171.9228567694863,178.05778854830857,163.48498479685458,157.36583383126654,149.6348106716716,164.62736644288088,170.5365384684169,8.107145787862718,100.23766895261522,145.1044241413142,152.24245361093526,121.56853144895307
174.59446369854763,179.07092358895065,163.61343488933346,156.77283059756087,153.53942718524448,165.96117312879608,170.94832982938365,8.991005249790126,100.16798248234288,146.81330697610713,149.61916712308715,122.0072876838603
176.10021500941312,178.9727168084323,165.00324356832826,157.05392784084853,155.02036585477325,169.072494854687,172.51817219710733,10.512422737353969,102.2374000603647,147.65717546597196,146.6190436276663,117.77320239777036
179.5261112340104,175.0220935599964,163.39003341655135,154.65386118913386,159.14779962147972,178.44677334009606,178.64621435304156,13.06083719971794,103.04498814559147,165.07147582494605,149.33272439784523,122.38900787289556
179.99508370022804,174.23664771902182,161.47944954614874,153.53809889730704,159.30613090251404,178.53869923118796,178.68734621011538,14.84059885974087,103.20099662432048,169.2131880926128,135.6822777375031,118.59729411709058
179.5760991119455,165.93232875902277,161.31437569698141,153.21654554502197,159.83779842153376,174.1827831878497,178.67747419915443,14.677136659356206,102.03261792656033,163.05525850640834,136.15630310268742,116.97831856491983
179.12930173175417,166.87622841812365,162.79281241670043,153.51645253677293,159.94604606119256,174.73793418929057,179.55626622083182,15.005731172775965,105.97295679738127,162.42697939343225,138.2184676179842,108.92164554423198
179.54527349783294,169.6959959001988,164.34416021389782,155.4134690756114,159.38754138085446,177.8354617714801,179.94033244426316,14.80377457049673,108.29715388972791,161.28258453052354,135.12642416862082,106.82904099660713
179.40528694148992,172.15082038566706,164.18772484919242,154.71606935507495,158.50251594330905,179.5826172902815,179.1097561539377,15.066065922081718,111.1676873896203,162.4796952093328,133.09482810882253,106.49574859738193
179.88254820255673,170.81085835046278,165.24285071771953,155.92494063912585,159.23856309603707,178.82410563940198,176.4977939049599,15.523225562375016,113.83943388786186,166.31770407095968,131.14960878162128,147.53054815969853
179.42120192134215,174.5356294108089,164.86884444635317,156.0085728186936,160.71093220075406,177.6280209040407,177.23556030092922,14.283902476065254,112.31618955593088,162.9928386620329,133.20228714540715,130.20341496585064
179.63209799462985,174.3337972095092,163.71070382209166,157.8476410459966,160.30440940078302,178.02964249635576,178.27681099771038,13.734795202657656,113.18526006871193,159.1787837333731,137.73344532074267,124.56753834135267
178.59209445001932,174.94409225374346,163.17162716867858,156.3392158615214,161.48605671620783,178.31969638343122,178.67588531983333,13.203311558189657,113.44176217136581,156.40816265040567,137.822606834653,126.05409462222481
177.28617601187415,177.9345296528149,161.6848023613071,155.6354327045513,163.31418521247005,175.3985296872435,179.4078708160337,12.778936517890779,114.29006687559392,154.29115117308683,134.7172177107376,113.06962121596355
175.9839536562565,179.11685290828453,158.879501326465,155.45362087011173,165.1953053515519,173.75878963257088,178.89382768922738,13.129523323790945,115.615260739282,157.64803190605272,132.7252030413789,111.0616452353264
176.83165525693175,175.87967018296007,159.59118146372873,152.20224556693822,164.69590363442694,172.3584712696987,179.19430828882756,13.383518473844592,114.48153093767024,158.45160808341916,134.6578913010158,112.54354121905918
176.78825574119037,172.71892858389847,160.4205266124766,149.68273524357565,164.46523762815494,171.08384135491045,178.73544815090622,13.770412259771087,113.64854662179087,158.84410027054827,136.08912232506003,106.77944486658807
176.5332516382484,173.27346717795677,160.9858559169056,150.62579712092491,164.67126312904642,172.06980546543573,178.8119889824485,14.177521686263976,111.83833281645134,159.40018755023164,137.07751123065222,108.25279064821555
