left_elbow_angle,right_elbow_angle,left_wrist_angle,right_wrist_angle,left_shoulder_angle,right_shoulder_angle,hip_angle,waist_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
77.84709292299519,37.76190372472477,143.5704516460753,170.32209862058062,86.25281063390307,50.77370461590797,176.28211134026517,17.437571034974322,119.93589213228078,145.32794969105856,152.01867117620804,150.64896859830952
81.10422542236961,68.62823349072788,140.4550008090829,169.72681334666828,87.89722772800063,80.58605741380069,173.98996819582246,17.505428933993386,118.8081338015148,158.36690572116524,174.50877630986878,158.95804154128314
85.58868890648685,32.604766395132096,145.10436099501868,174.3500117370392,91.88192156065864,57.05827206110032,172.69526901099857,17.12610077397541,127.81083908792007,174.43630430270858,173.5459753006919,147.54214806916866
93.26275905678933,43.94142968451819,151.04772773518883,164.7519590198581,100.25746880477004,67.25456075088118,170.8922096174011,16.642306320449986,124.34867750456219,168.9221126789478,151.842357161197,145.58998205386254
97.65894994284355,119.50521105606218,151.59263101919157,167.062452993318,103.98736193848956,83.03563884804528,174.9520411704065,16.786876660880438,114.12170902864308,162.6968835054389,133.38187826681195,145.65294015264735
101.50251453435891,140.0775752873103,153.04876714301278,167.43589093501706,105.30738257161765,106.68205839677103,176.82880742306395,16.877567497144295,110.82068837561707,162.09405382270933,140.74358662809593,148.01883630785034
104.75691173815498,166.45184794026667,153.81676673021272,152.69136634292556,107.61841861043631,135.21022592646892,178.7294019573975,16.571789843162044,105.92455098979343,159.88917470416672,139.05436068344858,145.8027602768813
106.85144146407492,171.45555883357298,152.56858969255632,156.35662901631713,109.02211745167078,142.70808534775693,177.29881354517534,16.382700559032806,110.15434475352467,163.0826889592809,140.32948260706152,146.3157129703082
110.63090568759998,164.47510805959288,152.83970962628143,165.69595480066428,111.37658623971963,140.76066603477574,176.0425758805097,16.28329627955932,113.14503726054838,163.6003675879897,124.05279582801884,112.90260773655868
112.65676428405675,166.94480358677058,156.5082445527781,121.99191439144455,111.79930501377312,142.68372740302428,175.68681036585656,16.362951522893088,113.32715600843702,163.99467925103093,127.42870426421861,138.54345631669798
114.17202225212517,154.12055275465013,158.30085864211537,137.1819758995942,112.1833085384249,144.80458142316013,174.91647666160782,16.55058167718097,118.42893286243739,164.9700634505201,95.69438490375325,143.70266287412286
117.85507202289854,156.62612877515647,160.07609271677643,146.04323031955573,115.11702153899107,150.51695739683686,174.5981459097076,16.211481775212587,119.9879481646969,159.34697072542926,116.77382717303246,145.6711134352036
121.90570084371689,157.93007074744287,162.54152945490776,146.83619564276287,117.34512036678626,151.8299537912695,175.70274616791255,15.715761709512105,113.66052638623391,158.87171464418137,123.22942260161469,144.64144593131047
125.75575051968508,152.4031573407553,162.50780253659144,141.5643432515006,119.60476723212489,154.05942461830875,175.58463271384952,15.001107556881239,111.81677248326038,158.57616685015657,117.74199062265606,143.992888586475
128.07961234934055,157.51690967956333,159.37363134715835,148.1148285116854,122.23285310897369,158.46173108951294,174.08580690485664,15.021769501910851,113.71760402531258,165.65121543465114,120.45266222585867,154.22387787119672
133.7029708243262,161.78496039951193,159.54186278696983,153.8975832605817,125.99688367522118,162.41968262889824,174.62002561982413,15.18104999419713,113.6556264351333,165.9761348553363,126.61568986328761,143.16398374507082
138.12196413740057,164.66609127825626,154.24887641536392,160.79168237138578,129.2608665362321,163.26291976633397,174.87937129867555,15.543922953459376,112.46301768092238,165.47426469788817,139.15108823265473,143.9343574884694
141.20914863264377,179.91848184217247,148.9603728254511,160.37989171494053,132.6994591395193,173.06220442425604,174.76640882295004,15.153497910844159,114.0077053186153,165.7311439640224,143.56370303317436,142.64496239764802
143.66223721766318,174.71272019275523,144.55874969355625,157.73519829885691,135.15465371421155,174.9558864591951,174.66494473613056,15.200825125252866,113.29178316532075,166.3799593501308,143.62304169261202,145.2172556656669
147.41264660375694,172.7444327235843,144.98394262422497,156.99932315348494,138.1904823066161,177.2223020052472,176.97759677130097,15.087319184378396,112.01665272434882,165.4877057346,146.64018749359155,148.4154655879035
