left_elbow_angle,right_elbow_angle,left_wrist_angle,right_wrist_angle,left_shoulder_angle,right_shoulder_angle,hip_angle,waist_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
171.75241807425652,175.4167102864259,171.35429948150127,166.6364878974245,130.24024167063138,162.92072486123018,179.68385182934696,13.679326725345726,171.48046655694358,156.59972389804014,158.09408701520806,158.16733773728052
166.74591209231568,173.31030983058739,162.34899709757136,165.80169383975584,162.27698890964552,163.25882438798965,178.35935516035553,13.85018762656926,172.60496577064757,160.6392121692638,158.28320108080544,148.60235995758342
172.01098367362974,172.98836007433377,167.23146679085576,161.1832024218931,168.48335541523468,163.64272251396724,178.02674987473168,13.879356078415416,172.43381030675414,161.2875111071445,154.3372893408588,143.00411641540842
176.50219946541216,174.16124052911408,174.400652540106,150.08076555108323,169.52463538310283,164.42940173795412,177.97712819129768,13.520720544062325,172.09282894757442,162.45383192621324,154.9202738547988,140.22072476092458
173.02122009354497,175.98345612516732,167.30379655930557,150.1372369479533,168.06151291206476,164.8188089220828,177.56183738652265,13.817877137325603,171.6760190588287,163.40298433149883,154.44581528964412,137.07681159047235
176.40458962715903,175.9413739185897,167.37077261407015,146.99669865246324,169.1651866319693,164.98832975945277,177.62078231796852,14.057713697253364,170.98222606310748,164.23314720186548,155.29963421441448,134.62806117637473
176.20892982335985,175.6186791972088,167.41527284423188,146.1655404271787,168.24964492031918,164.29085550024698,177.16716342240446,14.276446788678737,170.2322268185434,166.04648583262323,151.63187318313427,134.43197902667254
175.1574924720946,174.65737873551848,178.29047622566299,145.4732229669882,167.77687331043623,163.95377474977857,176.85747112517618,14.323262808000996,170.24586784624785,166.5915125477496,151.904590763405,135.3483434837457
174.0205019480575,173.54589756456423,177.68832135004172,145.62665866500757,166.72137713664083,163.1808112792198,175.76861292338447,14.159430225060877,170.59273604972958,167.35497422474276,151.30873070712812,131.31966111292448
173.56936559209234,172.41554785344925,175.04217705457955,143.17078453876928,165.98881533040492,163.2301919299447,175.6017214654495,14.210029846933331,170.56517347059489,167.1163678648263,150.8318258416373,130.51907323591007
171.2235603355273,172.58862939498908,178.43976720291903,145.22468882207278,163.4486810985431,164.01801388470022,176.10642803070283,14.30859787683669,170.47174812038617,164.96254166040012,152.34540900781664,132.121136869909
170.82700803545745,172.5730476490307,178.64029542075795,145.55091203678066,161.13349242237214,164.5512498512487,176.09537928177593,14.037153853099802,170.88226564064593,161.93323680428685,153.28097491697056,133.96758295515025
167.6570420911261,171.6347559841476,176.0922382088623,150.92336806471238,156.40991527801998,165.94608095825058,175.89403324571995,12.564449515047116,171.43275887836867,155.0227901864587,155.6027073226057,141.52220355109475
167.7616633186018,170.48849303248105,177.13928227171883,146.69858646078944,156.69923282465476,165.3964499105339,174.87371423502415,11.08529303713113,169.58936756195558,155.2778449587203,154.8627205852081,143.210849525942
165.16953711401388,164.6128434775692,178.739385803164,134.9639134119179,155.3706438830179,162.61645486367476,173.08589922231707,11.622966961941627,168.97071648866512,156.55313598414648,157.66519367634882,142.81565708138865
