left_elbow_angle,right_elbow_angle,left_wrist_angle,right_wrist_angle,left_shoulder_angle,right_shoulder_angle,hip_angle,waist_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
132.17873113588735,139.19045253318853,138.75362335828214,151.66357039339368,132.83058048107267,146.05975625534958,174.6058133561964,14.51682908798885,152.4571375195565,170.4587798096365,164.0123442401759,175.50834027347298
130.5348904996791,143.27592798141438,137.84688784178488,152.7347448094211,130.88076630534889,146.77329326618508,175.54374555263266,14.88520932795549,152.1840903854711,175.24263161214745,171.00535005932127,163.72310963663165
131.23811452087693,151.3690411752393,137.78596816798003,153.34184163590643,130.51993204923974,149.89751733472932,175.08708964396797,14.626108757957125,156.40798173328767,177.99546271810416,171.1587737998489,165.13071726727816
131.14216124706167,168.58020086893038,139.38437086228356,123.06165784786906,130.18286169921566,157.8850396479505,174.14524118651582,12.06263664012985,156.21125572092674,176.12314264056988,172.8446951324478,161.12999060176728
132.93610742870823,164.69934892851884,140.58269621554055,159.15264171956161,130.90290406286678,156.78824789021834,174.00505114754708,11.799076370466734,155.8360180225874,176.30554942867525,172.4372278278599,159.41768218962156
134.55671155230127,161.91055185320937,138.05426055640302,175.6215181007655,132.7769041156594,155.46153719793088,174.2597750826995,11.925169225684561,155.8210114466208,176.2888942210407,171.97034555005288,161.29680871851025
136.19156606894074,160.99211103913544,137.85391028869168,167.47341515093686,134.30497502347586,156.33594477020708,174.09385053896997,12.304283274478765,156.3235827338511,175.88342867288785,175.86922860639055,160.95001660738166
138.97550569690674,162.08225652754695,138.5945559306607,163.85344476562307,135.95431919864768,158.53244846297108,173.78592596324418,12.58328401119637,156.7792051599415,175.95251360150482,177.87436998066593,161.41744405851205
140.9264130557913,162.4444439240795,140.5352270067789,161.61985743820017,136.584162456128,158.94175367569437,173.96760315786992,12.509811757074864,156.8943902245445,175.93200742484288,178.23842309660753,160.7596711958582
142.96073797722858,162.68194786143602,140.8980589177741,159.29812285650127,137.6096620094851,160.09113315188517,173.55041285293333,12.687798683983557,157.42424862524473,175.55843515337224,178.46574176653147,160.4984530028906
142.2673075338001,168.8382204007441,141.24833255471768,162.602179644629,136.3258991315991,164.6420124250806,172.42050250936273,11.990008635281908,159.11119847326995,175.65757360651398,175.4425476836751,159.66727591393638
